feature_0,feature_1,feature_2,feature_3,feature_4,anomaly
0.027057020927832243,0.505513727416471,0.5835214814829257,0.5039800374623163,0.032505208229167915,1.0
0.6548197117977469,0.5877486593034896,0.3639744069376324,0.7204590079850224,0.9952147526989006,1.0
0.48288616105968873,0.10710812757833332,0.09913682516794065,0.7238721080552595,0.05147032418186537,1.0
0.3527797336280415,0.3346966426093655,0.1881292811402886,0.829283426279839,0.7841187148836741,1.0
0.8335816834490464,0.6806878916610638,0.4143420265455976,0.5379731781761364,0.9194004662652262,1.0
0.028324011286031126,0.9245894204118907,0.6539279291874112,0.3063958630921637,0.47675161998231086,1.0
0.19818366784655028,0.6808003703060018,0.35437863007697745,0.5471821372896174,0.9713703048191555,1.0
0.5886286623222858,0.29077251221519607,0.8386657380525313,0.7544501587451657,0.19065472100887604,1.0
0.4142599765838437,0.29103417873813187,0.8826858693704768,0.830931104385346,0.10772264789188912,1.0
0.3053739204766358,0.02498191090898072,0.38743199857119115,0.6361643273237721,0.7035980147763893,1.0
0.12764292499560215,0.7320469517486152,0.8893840879014523,0.8305505561736536,0.6406898792263237,1.0
0.2035631233245503,0.09104513740685227,0.3469468248116284,0.7683204429327323,0.38245462909722217,1.0
0.9543386068992328,0.7719829953502259,0.6777271027508953,0.2677177568762621,0.720135040435721,1.0
0.7651089229019711,0.025341170527841572,0.4971576161635064,0.7096013216714939,0.6794440294608015,1.0
0.9282207856884719,0.6114783694474117,0.9785293046027039,0.1399535846994674,0.4110041558001891,1.0
0.3890986443201734,0.5387793272075787,0.09557373874529951,0.5029060834249383,0.5895491460627362,1.0
0.8388018890507294,0.24234109047462937,0.6022522444788398,0.5619473582552914,0.36939242771271763,1.0
0.6881484159072584,0.9766256723364242,0.2413492874830525,0.7664483094124572,0.2029321736576255,1.0
0.8365849933277091,0.6339169143836367,0.9474002116154949,0.7759555118217036,0.008584476849824774,1.0
0.5072876521475399,0.8343330420361703,0.48642854536385716,0.1279826414945937,0.02080049278856866,1.0
0.6573878055373346,0.3336479049395946,0.7430789557008474,0.5069218573155216,0.378586531433205,1.0
0.7160930963642423,0.5035967050615864,0.2334402762314517,0.8481521121511955,0.43823903301549105,1.0
0.3980645994597387,0.3356329390048881,0.9480853925482948,0.024321876311291124,0.5500002252220532,1.0
0.49011668788346907,0.8420457423680924,0.05173077019123706,0.13528440254203633,0.5230262866080588,1.0
0.9990983024886676,0.6057642272536955,0.1467668333938713,0.1748017006637873,0.7497379533456888,1.0
0.10335442950663842,0.18075801483609766,0.6505511711490011,0.7350511904826652,0.9582111337623875,1.0
0.6895807561080262,0.3315356148543279,0.07468271390230197,0.9582061594793593,0.23071753840283604,1.0
0.017378720911735313,0.4142008837000899,0.9042018234850122,0.5493012095745016,0.64884288461392,1.0
0.998109877978283,0.2642167510212686,0.3858964944370452,0.9452029912247426,0.1860430572411258,1.0
0.86395601294428,0.5603165426894741,0.6815922258913027,0.7062101996011589,0.6824858072588442,1.0
0.5013211049912567,0.8516722296003475,0.8137830735624425,0.24172482540256657,0.35689242865801996,1.0
0.9896573417622033,0.25103151755587116,0.3065384811746932,0.18394905487687752,0.6978639379331558,1.0
0.5033199081448625,0.34738306241613814,0.9060989718502083,0.6513148582493815,0.49300460454182726,1.0
0.9173090667784453,0.14634808856634274,0.7616322692412025,0.30150926107921117,0.9468269499246948,1.0
0.12245467000200749,0.6774558603896653,0.31627373722457697,0.8111253524693283,0.6360389856407006,1.0
0.9786604173330021,0.7626896507978337,0.28614082512235617,0.6691049367921087,0.20370726775209447,1.0
0.9504605023676832,0.4046544272249287,0.015418446295048849,0.7588476430096939,0.8991860282759111,-1.0
0.06725898751017678,0.06551171918669496,0.23006984668143604,0.7336531313016995,0.36452735169975947,1.0
0.7166399442520965,0.5692750990703586,0.7678549225622624,0.06095173727373848,0.11888594102511885,1.0
0.9491816410234413,0.2807943732030115,0.7721313649352443,0.34875738925041067,0.7051941576273446,1.0
0.5820396882269735,0.4206704131897959,0.3103002740802755,0.9743999795266327,0.13349358925961663,1.0
0.5221264478816755,0.6856202286409325,0.4216484931916843,0.013927894370241889,0.1407198025511487,1.0
0.09003182238357232,5.501018618125908e-05,0.26409267211350296,0.8841585235208551,0.36139455443229906,1.0
0.672672932378849,0.29402368381209865,0.331667294857516,0.2884929233761063,0.1828409513946635,1.0
0.6720815472537263,0.8813553236145517,0.6427117169862151,0.7937562630958047,0.6757889295184454,1.0
0.15342637350544963,0.8352723204124908,0.6547040261005694,0.3360120631526441,0.0866343843941273,1.0
0.22781239304804946,0.8386837546853299,0.970752646372647,0.9132556204401908,0.6227544010440381,1.0
0.6329301609306541,0.49819581210330777,0.3283000437433362,0.6989027484935777,0.8538538319507987,1.0
0.6198720217381394,0.48661944485764974,0.5174249227803801,0.7011515829594941,0.2355705356013611,1.0
0.954843494372607,0.08702980049058673,0.5882335276022905,0.4483043927601732,0.4832152671470459,1.0
0.4264313021808591,0.9142345548680076,0.9507001264452513,0.4336556321466951,0.7983271848100287,1.0
0.902092902355152,0.45395639432552204,0.008328015576179126,0.9082253659582407,0.09897353840735057,-1.0
0.616672632238683,0.8404591369307453,0.33973590344910354,0.07452044371817546,0.8324854296635112,1.0
0.30158680448631825,0.43307868019119933,0.2963941613175677,0.2772922373727462,0.06463430026997197,1.0
0.17387104147315224,0.9644105577434224,0.2927460430007002,0.08385358650782015,0.9759830553502706,-1.0
0.40474568914421216,0.830612411047312,0.9373102824432972,0.6514037647307678,0.5583248302793187,1.0
0.7619962366250971,0.7797591890431619,0.8088885692671495,0.553337173392064,0.4695729281908586,1.0
0.35912753980643186,0.05328960728491161,0.5822774581622422,0.02732932630791607,0.2023955771738415,1.0
0.5651533266680802,0.4810363074232077,0.5217144901469165,0.22409746690321963,0.623768467427678,1.0
0.8183933872609902,0.28671063116660256,0.4140309851915682,0.16496202327280807,0.1072624773048827,1.0
0.3120821393761827,0.6880504071087588,0.8586921591359273,0.04531364301142682,0.4785807695181482,1.0
0.4004860402156917,0.3945184679390402,0.8808540538389862,0.44999954174560564,0.5962381173363851,1.0
0.4160950891297013,0.3417199881795875,0.3518917414188475,0.7186111677777957,0.32019439948473394,1.0
0.42844191988485425,0.7775892787642613,0.060787970025338756,0.9563267719660833,0.4522151681348724,1.0
0.7046921716586748,0.6528758061404193,0.9206965056639387,0.08417525957548444,0.7870432709685978,1.0
0.03813201396941657,0.5857609874593397,0.7719468709537955,0.8310583783658604,0.4955852062012357,1.0
0.35338840610957434,0.8087277494260536,0.7114355603860105,0.5789246298090515,0.9807816508372591,1.0
0.22132476116497446,0.47456569419631034,0.6796880608994663,0.7695599335935195,0.8406873409791398,1.0
0.38300371827919355,0.9566173143505998,0.13750537229520177,0.13856007000411297,0.47941257596592646,1.0
0.34156806900468595,0.48161360667821074,0.04822058232777049,0.0005616710417274406,0.03573737984001324,-1.0
0.18538135109612386,0.27180038122206285,0.06263523104050417,0.08289829291069573,0.6444243492359868,1.0
0.7207115578887764,0.26653750919997576,0.5829302565256019,0.3718740817409961,0.7257565111325993,1.0
0.6871971428733611,0.7539190316886547,0.9713312359008032,0.7466336230342561,0.5222380922441402,1.0
0.8858365047570609,0.24320079241399983,0.26023417833293827,0.9015510691565309,0.6908187307918763,1.0
0.8440018800862493,0.6591283613514266,0.7129135416744278,0.6931429738115075,0.6468462428353972,1.0
0.2731754544334948,0.8215665690669374,0.09714481595053326,0.5509584853273726,0.2549332843152923,1.0
0.8593289435020465,0.9086782885956175,0.16145655097291944,0.6502440820427552,0.037787279986302935,1.0
0.134072031360299,0.0755866463620889,0.11639300552700549,0.7458421294460585,0.27277813457541544,1.0
0.7168382215529077,0.9518581524612697,0.7321069914197618,0.4657788906614697,0.291652467529261,1.0
0.6459931332897706,0.19169306765901062,0.5985294930412366,0.22351423478605192,0.9044730811383479,1.0
0.5218285153861655,0.03158322050499651,0.4103846989988674,0.02810407990521324,0.6496627837256719,1.0
0.8715496975468044,0.36338429542616835,0.8411002193475804,0.595980802962256,0.7429575668066513,1.0
0.48280367303092975,0.9905075524164471,0.01194962146748546,0.6219326688281933,0.33265148615814266,1.0
0.46347782812544425,0.8480506579832334,0.6185607661350011,0.16450311996084377,0.02376661858824458,1.0
0.0814141417834453,0.7423933052326696,0.18881320046974726,0.01686166812023715,0.49558316283458737,1.0
0.12237882395521038,0.30530926231357103,0.8538064792517619,0.3622503683527001,0.16993513745948985,1.0
0.6615304722435721,0.22326224793323513,0.9112766988406592,0.8027793952901355,0.6232602379948191,1.0
0.7859012661556313,0.5309858390514955,0.20344206836214007,0.5472607651127896,0.2897872866449941,1.0
0.6278098911023078,0.7721797622322677,0.27160305631581316,0.05329560216179796,0.5107865726178331,1.0
0.3211847566834103,0.9098345188732005,0.3439313871527786,0.9448439736799443,0.12701438575410728,1.0
0.5780406174753197,0.9667121248397618,0.22077290505669311,0.23689907794620169,0.12473280692903321,1.0
0.7200044104792486,0.32201841811921317,0.36645632498203473,0.4451847071256646,0.48151319987570307,1.0
0.5380643816490908,0.9739220086056398,0.6230482179381054,0.990046445180263,0.15755596943282246,-1.0
0.9009553019855822,0.019307415103759995,0.37292337964214206,0.2244843576486809,0.4812110812521606,1.0
0.914349152085719,0.4496983648482733,0.5861970580719316,0.71184167508417,0.8084214110656094,1.0
0.5182152071287954,0.13710388633865822,0.4046794755294457,0.8549832480209948,0.14938368146426584,1.0
0.5096897693416019,0.5974592524441189,0.7264231255710881,0.9348361394318944,0.015088945473954007,1.0
0.7290346500442693,0.4165269651570406,0.7654461225221114,0.3207503019785606,0.21852596408679814,1.0
0.06523877537143052,0.3791557246805023,0.32590901857895516,0.7606344253785277,0.6867717831771435,1.0
0.39728282912585666,0.502057940681711,0.30739287475683474,0.34484672436646424,0.9419233147968733,1.0
0.20590709172644273,0.48226485053394164,0.34489395929723,0.5512558463682014,0.5909343500225804,1.0
0.17836129241546606,0.35081478779562425,0.6989810064430527,0.45335404760997666,0.3456894178015565,1.0
0.9296236479493261,0.3589222886085265,0.37319932925238786,0.7890857036895174,0.6743160548139567,1.0
0.8201079931442053,0.0736349373524966,0.15111795427074148,0.2488058590123513,0.1436173486937552,1.0
0.7224429005373064,0.2519510703889941,0.89314979759503,0.08291803282221621,0.4279337688757461,1.0
0.17317112704511795,0.09377700115017829,0.45528674261923896,0.9369950386911746,0.9366761777503524,-1.0
0.322115207940356,0.37291169452553696,0.7147806117505023,0.4074071103322432,0.005992774638835963,1.0
0.5500655299888281,0.6691456220230263,0.7641937243933898,0.5233322601906398,0.9614452637579696,1.0
0.8871218517033904,0.01798596661553198,0.029433381128003422,0.5573243057783888,0.8583961757801902,-1.0
0.08290011884910842,0.35311808319265847,0.30598324472055494,0.9262316956984653,0.653691518212222,1.0
0.4391167256324866,0.7020254414004731,0.983949208299743,0.4256713819230721,0.08501186822905016,1.0
0.039541970165482776,0.8170807182757518,0.6325205244055748,0.0285757245374747,0.7028861896211364,1.0
0.20522705373767558,0.7693658349685736,0.6886508142033186,0.3114405287387779,0.9777715745920517,1.0
0.5343305045416605,0.325794858212067,0.09257832060390148,0.4460132394479952,0.7927388235718229,1.0
0.0989903330571471,0.6001591707854231,0.9988477714944873,0.35274593369793683,0.36448873860799746,1.0
0.4173136179603275,0.29351042313518627,0.8336779553140522,0.5353558830385448,0.8651953869576782,1.0
0.7046759933632801,0.6917221676790787,0.26038297319938253,0.4116513022757389,0.3868898534552646,1.0
0.6817340844506404,0.5851582580192715,0.5754080997479556,0.2568826328315834,0.3880443218088224,1.0
0.2688435817146402,0.2366282366215533,0.05401538364726599,0.7847534461642103,0.4584976138968161,1.0
0.0891886957873338,0.23943119829045534,0.40949014515502524,0.7156532364902413,0.6355264250797641,1.0
0.733098458434097,0.9102140590455532,0.017992822952709098,0.1688427897349457,0.37136254129295476,1.0
0.4484590241895461,0.829665643905612,0.7511906344330325,0.24674222075656504,0.38641514579713465,1.0
0.8175398338377867,0.8420220604675897,0.3675318425847367,0.7815729065070831,0.47480954058786273,1.0
0.20521177915366406,0.540164931438824,0.5971165824446157,0.06840830189038549,0.32867249598325876,1.0
0.48863412755138846,0.4074762625860293,0.436777735672809,0.8558130755559619,0.03876130918391707,1.0
0.7812982415660343,0.9363332930971395,0.11204081546265077,0.21451693705099018,0.7348146757963808,1.0
0.47419964570401174,0.8965457267832359,0.8990487293848038,0.8470497181492933,0.1249125891412779,1.0
0.08471017858759122,0.5838862294579956,0.5560518058397401,0.3579171760330897,0.7133309701443209,1.0
0.24599226399034724,0.28069377503210713,0.8461397110836781,0.934473206739941,0.3041982692016716,1.0
0.7073476666093625,0.35569659011466725,0.5417947715809142,0.16802811510368654,0.3483896258686685,1.0
0.5340445398479197,0.10222562499015608,0.3942461181771979,0.01932443314407628,0.4297627995309593,1.0
0.8379166222221448,0.457021492686172,0.5682033674809099,0.08058268888284381,0.9907579262349144,1.0
0.11944094840460828,0.7307811998263644,0.5135488646728198,0.17435296143647439,0.8982387010888623,1.0
0.5011619455806667,0.8421748192831509,0.3136248961002881,0.13965148117244797,0.4196525642812573,1.0
0.616625110615754,0.0641619923650314,0.43280474251426915,0.16944778894558832,0.22097482300250515,1.0
0.8583775245189355,0.7915016253378524,0.06768747289240284,0.28356034227695515,0.22731730004465533,1.0
0.3405551020215599,0.07138188084416308,0.7362087690002476,0.6489027296167786,0.9941343731925599,1.0
0.10659388725334595,0.23475941201294792,0.16434831209902212,0.9939774917764714,0.5676188926361864,1.0
0.638505582591165,0.7226743851431575,0.840697408404395,0.2852752265399072,0.46053720218576266,1.0
0.8853412605602907,0.46418859480183783,0.8010403511251613,0.3903363650436936,0.7122211358868412,1.0
0.014011460224189198,0.8685413264041956,0.31674193611415147,0.17957552839740176,0.5996611002079703,1.0
0.9844827651477559,0.26749330155136264,0.10146885608273692,0.07791481775981113,0.2036697785997752,1.0
0.8563307786712053,0.07489036371145819,0.43211965109242356,0.28291060047900407,0.96543015558853,1.0
0.12351750644391768,0.22828277526131568,0.9658769766890432,0.22835128401607263,0.20696849961406127,1.0
0.31732935187060674,0.5304658731197711,0.5601238701768965,0.37531779522048103,0.6245550259992628,1.0
0.601306377906796,0.8334730359669031,0.8886114929380909,0.5319770390052917,0.023786127945288338,1.0
0.48747033253253325,0.863151246879949,0.1563103902057693,0.918729745936396,0.4871396195566059,1.0
0.4892349816275978,0.0484881534220204,0.3841223803274375,0.4533216105213448,0.17075368755604214,1.0
0.7806432660732059,0.8329424050292312,0.1274862490827351,0.2779542414693992,0.20635462872035049,1.0
0.6539169157581283,0.8781293432228027,0.7239407823835557,0.4823850713666892,0.3602878055972597,1.0
0.145514223393021,0.3501324431214552,0.13749284595567035,0.861945295557195,0.9985684495381569,1.0
0.32434403392260736,0.9333936303390038,0.09896140162593658,0.14137570849045844,0.6389210963985321,1.0
0.1762077053582538,0.3930512215605494,0.07369065688469312,0.3313424451084396,0.2842718584818372,1.0
0.6425568642987832,0.6705887561112127,0.9976495871333825,0.3816865530638136,0.5862614516614896,1.0
0.41577755870816047,0.1954907642752841,0.12927312051161488,0.7378241952876556,0.027499935865682557,1.0
0.2845680525154407,0.49513910145926376,0.732755295612681,0.6567803562540118,0.08933405987589482,1.0
0.5309223040932521,0.6893653615152717,0.37134245770622976,0.07058652364997331,0.22989198956027457,1.0
0.2486930249223699,0.8419356544426092,0.364120760590255,0.968920769212602,0.5836905442347529,1.0
0.39536738618987977,0.9183632767284178,0.1711416345047413,0.7740360905238332,0.5287088131223378,1.0
0.1609303113422249,0.9296445663905318,0.3918116889440769,0.5462629734542647,0.09681780105647986,1.0
0.21036992002152544,0.17936658389917548,0.536604125425566,0.5081386368792069,0.923978717844564,1.0
0.2995466222385095,0.9798568787041513,0.5879387912470971,0.09410177160902933,0.04040538074018163,1.0
0.6580086841218624,0.5226700563058304,0.3733562010399115,0.8925822131193722,0.34847698087952916,1.0
0.2552576619746545,0.6204201255576816,0.2563270504181723,0.7122021061761012,0.37371539758860717,1.0
0.006382461764927849,0.8032266600869529,0.4390601007306957,0.8662243218894268,0.8129982720702851,1.0
0.8514390441532015,0.4632496853734879,0.47598062277474473,0.2011879158722688,0.565592527511915,1.0
0.9052904456324206,0.6325604418966639,0.8483486975719997,0.8855387430611924,0.4656786665223416,1.0
0.4620319154440018,0.30165208023328904,0.41129824036122686,0.3507998959667269,0.716401973198698,1.0
0.9019839522534724,0.23118170860479315,0.6225899324906395,0.6506616443187938,0.9722428564855488,1.0
0.20904299480455912,0.18901976650754992,0.15325820011491997,0.2406285960357708,0.0723327475878528,1.0
0.3492049856416791,0.8047700809617085,0.8133889278332691,0.668522593977046,0.8659672418684353,1.0
0.9211577923504373,0.3583399211602549,0.5025345381183713,0.5764885404611259,0.6753022822354164,1.0
0.531088856406652,0.9998662508249417,0.8939696204441611,0.5804867789280542,0.7348584327687284,1.0
0.33364397382713906,0.8519363820567005,0.4984593212713454,0.5252473365094021,0.2888387720797704,1.0
0.3702038483035591,0.5552289750584714,0.18840072883054748,0.9631025723273406,0.44622421409003843,1.0
0.07180810824577843,0.06939365879365578,0.6906720417912638,0.5134201045991096,0.7303861946335566,1.0
0.3347888352413706,0.64398931925198,0.827509291642993,0.9199092804769745,0.16781371200078,1.0
0.3123316089010916,0.37941173253269733,0.642769995204914,0.09855410900004069,0.15586391325126725,1.0
0.872287882434761,0.7339752068720942,0.777377099614427,0.8210374037956203,0.07724019772578194,1.0
0.21575034882191002,0.9124310026456812,0.8611848382845829,0.08396235634864258,0.5932614627955323,1.0
0.5889052261471331,0.8664486805988912,0.19419844904121164,0.6911403676659332,0.05763700972990382,1.0
0.5531994393275664,0.09991185730780516,0.8175346297584001,0.8496646535363747,0.26367704565491756,1.0
0.08422298893592206,0.8780335144858834,0.7958461640829911,0.19003151911887617,0.793178769522743,1.0
0.1037458978471888,0.4934490266598506,0.5898536104617462,0.6033554531447805,0.38325325824481393,1.0
0.4893108692716951,0.6999953097866193,0.07037371084336042,0.23389514643740816,0.32580368704335905,1.0
0.49424313387988006,0.5063010417106855,0.9257812204268185,0.0601318183743752,0.7959503720998821,1.0
0.006584309817448841,0.8711693420452522,0.8070304066430947,0.526756526799476,0.5536821286091599,1.0
0.08778567729454578,0.6446710927808151,0.17985446490848556,0.23937501751111745,0.890122779605394,1.0
0.697698355217353,0.5817308146508755,0.13974320513818028,0.27727404210767814,0.4317152212618448,1.0
0.5884541312247765,0.9511864400024838,0.648009413291429,0.23394401551454713,0.20360689505922047,1.0
0.2740168471062552,0.2569864571578462,0.5608029831214264,0.8680624427454147,0.08780847297701178,1.0
0.8744341100403968,0.3542127559621846,0.5873185941299125,0.5555309810650038,0.8929105500126436,1.0
0.9935301592576776,0.780944429995191,0.5794361717799377,0.014659344209497216,0.05755062367048647,1.0
0.2750074795491573,0.9057032260994284,0.7470531205749281,0.7614253470317373,0.655692729747859,1.0
0.8699749260426559,0.8243283999440305,0.04255693928895643,0.6057828745670436,0.05488010259005971,1.0
0.8637882494640653,0.539279016095128,0.19188469477805326,0.7284907202601282,0.19034920199639005,1.0
0.11548782165942872,0.6053528575214204,0.8630784451601313,0.16327157227901845,0.5316884013032382,1.0
0.22579737022495783,0.9250342033942544,0.48543717191690106,0.018295046147806304,0.8731475929802569,1.0
0.752379170613041,0.8079538768578413,0.6173563871037282,0.6726933136793791,0.34189427895692326,1.0
0.9588376711637219,0.23537692031868396,0.571153141305396,0.7692738723602474,0.12493866898320571,1.0
0.5980995460321176,0.7489044281799434,0.5829393355390526,0.5359864979410839,0.3607908937814346,1.0
0.1651692893501494,0.8129429630041035,0.7073907301118242,0.24711398040190458,0.05536102735200421,1.0
0.788791224589818,0.7954072884629987,0.8075538029001414,0.3330892886439487,0.9124942376097778,1.0
0.5519933893487486,0.5214618677046791,0.19169062533725156,0.44897248400638234,0.423542504122034,1.0
0.17708259466526155,0.1279952632065694,0.9792315710970338,0.548875190097596,0.9193042833589632,1.0
0.8753272263512526,0.7004014467747456,0.1562328073923719,0.014026986486023962,0.8574179668512533,1.0
0.15348484957064923,0.8050576599782264,0.16952280035724443,0.404568916912201,0.3115303124446943,1.0
0.9700282703681588,0.41127753563402913,0.565492323192049,0.49419274677360936,0.560831157714846,1.0
0.7520775798230027,0.6436530028610015,0.274850710202899,0.2144065140326099,0.9589050608550302,1.0
0.2711533136865174,0.3690243880841041,0.28074409443956894,0.1489176779700988,0.3160264275358663,1.0
0.4357667671753003,0.6392609669627355,0.7385319127018811,0.9275844350658414,0.4463979177521723,1.0
0.585247726516322,0.8132692489057406,0.5783911794067776,0.5413985095106271,0.3493133894452818,1.0
0.4723731715764242,0.8390939143574881,0.8156851977717112,0.5651425234758787,0.9159225612111084,1.0
0.5803372320407145,0.7807562340911284,0.053248615380115605,0.337572199446157,0.7099831440610433,1.0
0.6575310600295834,0.9900615936012364,0.8979085039484199,0.7708865285278551,0.5140575921347053,1.0
0.2294464160966886,0.8925657874888245,0.6035361627217781,0.6639275673102263,0.7688260085230199,1.0
0.6489158877549811,0.9589269037854077,0.7496021577151306,0.866639841119849,0.8899079725433,1.0
0.6878542852837433,0.32460526778490073,0.7215477751249303,0.5713010168358047,0.8176610918052526,1.0
0.42272370903216994,0.5244633672202637,0.12129467111252978,0.9652755177124798,0.7169580354469061,1.0
0.6808954474054072,0.28912250115656246,0.6581405406474585,0.8243986129065446,0.6898904637999277,1.0
0.5375626001336045,0.7744052787156538,0.42667249901452275,0.09227476478536989,0.3166523441044302,1.0
0.42145459840994715,0.6927295206391391,0.5138705182537456,0.9260724692489234,0.2209795971996218,1.0
0.5579621117671595,0.08193627942223436,0.0030835935126334313,0.2341733568510247,0.2708207008757576,1.0
0.01961169022499054,0.4702964708013323,0.5277649265739305,0.7260225290328203,0.7402452443357164,1.0
0.10001598609353723,0.8866375866189109,0.7350662787275624,0.8851560574113053,0.1945759608559302,1.0
0.04450667346103254,0.149586383299671,0.8902840487916095,0.4088024194285015,0.8651192376576088,1.0
0.04920595765104152,0.7522465079896079,0.16176204951104345,0.3187007023503249,0.43248697303260664,1.0
0.6476148443449714,0.48929090701267064,0.3687885847086567,0.9443500167316878,0.6832259837630472,1.0
0.940573642744992,0.576529912427116,0.9671131432550599,0.9344327054502252,0.7739139725484985,-1.0
0.8252338833227981,0.10208658536775805,0.8993094900960508,0.17053637619368311,0.26806401467505925,1.0
0.6732069799101599,0.18561145706139115,0.3245668968524137,0.9325690941115932,0.6729488127574995,1.0
0.15169866717414338,0.46177519659440514,0.7334417098338968,0.5002098371482958,0.5438445779261256,1.0
0.10208913205331172,0.7817107175168444,0.4307426584462115,0.5838058179660457,0.06084130807168586,1.0
0.9060548766859639,0.6174779463643878,0.09501763324879431,0.1657580926602089,0.3523194809334691,1.0
0.018058473359181537,0.8005498606567438,0.7307667781921674,0.46558530925182495,0.6787056733327455,1.0
0.44207940393326506,0.045107927669234105,0.7211159694756565,0.15847246831268536,0.8556589853852196,1.0
0.8869036759392561,0.44583110015221816,0.5462630241207153,0.9638495545616991,0.3301273002799153,1.0
0.585724289438688,0.33644040977479306,0.495233030626833,0.6897546117827502,0.06561676929670024,1.0
0.5886659562911024,0.5039825699009552,0.4788714745100231,0.5130061102684845,0.6673241001168131,1.0
0.8520165213799028,0.09988152008884765,0.9513034353069934,0.33685584770432364,0.7992537009629556,1.0
0.3711958678014654,0.22559436819141843,0.03452185271394603,0.05712871750707427,0.9065522963248961,1.0
0.1349386106150764,0.6496000762690789,0.3764038883998051,0.17269744321375669,0.21884075982321327,1.0
0.13726599913383142,0.33969651294073144,0.15454767418987947,0.851782185566764,0.38234719143340856,1.0
0.5508019046304329,0.9100738507635477,0.6935938153768905,0.5878617223634008,0.636354136290544,1.0
0.7370859693745135,0.043488726839542524,0.15130427670035818,0.46836158956168794,0.1414511453827887,1.0
0.621666073655314,0.7893728173834018,0.8220199477516228,0.5077544505255097,0.3723524881903365,1.0
0.5155165549271611,0.32324212231758176,0.47963340168963864,0.8438728887326067,0.4368547160386279,1.0
0.032251195464815696,0.23157866474148536,0.8531965202635509,0.09583274610213632,0.3697479909268201,1.0
0.2099299298004561,0.8488121067438102,0.7239948324131193,0.5113018470427504,0.4383690014378415,1.0
0.7218202321575535,0.25529831830051497,0.713388053355394,0.5638511398387135,0.12996150878253,1.0
0.6103373527948192,0.7519343720070023,0.11593385984801463,0.16891522026006656,0.10272541574954985,1.0
